"stop_id","stop_name","stop_lon","stop_lat"
"8000625","Asselheim",8.161602,49.57622
"8000632","Assenheim(Oberhess)",8.812462,50.304939
"8000633","Aßlar",8.462756,50.588657
"8000634","Aßling(Oberbay)",11.993518,47.989491
"8000635","Assmannshausen",7.867355,49.985324
"8000638","Attendorn",7.908493,51.124644
"8087039","Attendorn-Hohen Hagen",7.855281,51.090165
"8000643","Au im Murgtal",8.362349,48.718867
"8000012","Au(Sieg)",7.656537,50.773765
"8010010","Aue(Sachs)",12.698518,50.591682
"8010027","Aue(Sachs) Erzgebirgsstadion",12.70935,50.596641
"8011057","Auehütte",10.416666,50.719672
"8000649","Auerbach(b Mosbach, Baden)",9.223276,49.399563
"8010011","Auerbach(V) ob Bf",12.382054,50.519136
"8010012","Auerbach(V) unt Bf",12.391421,50.511722
"8011059","Auerbach(Vogtl) Hp",12.379204,50.506955
"8011060","Auerstedt",11.590437,51.10203
"8000647","Aue-Wingeshausen",8.290085,51.051785
"8000653","Aufhausen(b Erding)",11.894375,48.274365
"8000655","Aufhausen(Württ)",10.317193,48.85613
"8000657","Auggen",7.586788,47.789949
"8000658","Augsburg Haunstetterstraße",10.900985,48.355285
"8000013","Augsburg Hbf",10.88557,48.365441
"8000659","Augsburg Messe",10.886086,48.338684
"8000660","Augsburg Morellstr.",10.892948,48.355089
"8000661","Augsburg-Hochzoll",10.943376,48.352977
"8000662","Augsburg-Oberhausen",10.872533,48.380772
"8000664","Augustfehn",7.759659,53.22089
"8003078","Aukrug",9.78581,54.082398
"8000014","Aulendorf",9.644046,47.953052
"8000668","Aumenau",8.249249,50.400422
"8000669","Aumühle",10.314672,53.529853
"8000671","Auringen-Medenbach",8.332093,50.113608
"8000672","Außenried",13.181763,49.015763
"8000674","Auw an der Kyll",6.614525,49.903596
"8000675","Aying",11.769578,47.968762
"8011063","Baabe",13.704806,54.362315
"8010013","Baalberge",11.784682,51.763048
"8000678","Baar-Ebenhausen",11.460929,48.674463
"8003559","Babenhausen Langstadt",8.945733,49.922274
"8000015","Babenhausen(Hess)",8.957182,49.957963
"8000681","Babstadt",9.060708,49.240196
"8000683","Bacharach",7.769523,50.056101
"8000685","Bachern",11.378716,48.280159
"8011065","Bachfeld",10.982451,50.405772
"8000686","Bachheim",8.399399,47.862072
"8000016","Backnang",9.425989,48.942676
"8000689","Bad Abbach",11.994322,48.922732
"8000690","Bad Aibling",12.004157,47.862028
"8000696","Bad Aibling Kurpark",12.013823,47.857617
"8000609","Bad Arolsen",8.997792,51.3816
"8000864","Bad Bellingen",7.557601,47.730804
"8010031","Bad Belzig",12.594981,52.135969
"8000879","Bad Bentheim",7.158539,52.30985
"8000691","Bad Bergzabern",8.002787,49.103209
"8011066","Bad Berka",11.28155,50.896138
"8011067","Bad Berka Zeughausplatz",11.280095,50.900441
"8000907","Bad Berleburg",8.394109,51.051197
"8000935","Bad Bevensen",10.574141,53.078247
"8000988","Bad Birnbach",13.074034,48.432853
"8010014","Bad Blankenburg(Thüringerw)",11.275498,50.682648
"8001049","Bad Bodendorf",7.217217,50.556266
"8001052","Bad Bodenteich",10.673371,52.834275
"8011068","Bad Brambach",12.311414,50.217587
"8007058","Bad Bramstedt",9.890162,53.920593
"8007057","Bad Bramstedt Kurhaus",9.890463,53.904013
"8000694","Bad Breisig",7.304564,50.504218
"8001322","Bad Camberg",8.255036,50.296433
"8010016","Bad Doberan",11.905335,54.100004
"8011069","Bad Doberan Goethestraße",11.899894,54.108463
"8081085","Bad Doberan Stadtmitte",11.9021,54.10465
"8000697","Bad Driburg(Westf)",9.03081,51.730323
"8000698","Bad Dürkheim",8.170701,49.460633
"8000708","Bad Dürkheim-Trift",8.193072,49.466416
"8011071","Bad Dürrenberg",12.071673,51.305285
"8011072","Bad Elster",12.256286,50.296672
"8000701","Bad Ems",7.728637,50.327652
"8000702","Bad Ems West",7.706039,50.330694
"8001787","Bad Endorf",12.301558,47.905066
"8001958","Bad Fallingbostel",9.700233,52.862925
"8010017","Bad Freienwalde",14.035751,52.789933
"8000017","Bad Friedrichshall Hbf",9.199771,49.231571
"8000704","Bad Friedrichshall-Kochendorf",9.211549,49.217753
"8000352","Bad Gandersheim",10.020236,51.86737
"8000707","Bad Griesbach(Schwarzwald)",8.230569,48.448618
"8002378","Bad Grönenbach",10.253715,47.882468
"8000019","Bad Harzburg",10.555444,51.888116
"8007011","Bad Herrenalb",8.438957,48.802428
"8000020","Bad Hersfeld",9.716182,50.869632
"8000710","Bad Höhenstadt",13.323195,48.494606
"8000712","Bad Homburg",8.620624,50.219904
"8070073","Bad Honnef Stadtbahn",7.217231,50.64375
"8000713","Bad Honnef(Rhein)",7.219533,50.639772
"8000711","Bad Hönningen",7.310871,50.513676
"8070309","Bad Imnau",8.770092,48.404155
"8003182","Bad Karlshafen",9.44571,51.64627
"8000714","Bad Kissingen",10.079885,50.191547
"8010018","Bad Kleinen",11.466925,53.766974
"8000716","Bad Kohlgrub",11.058204,47.668006
"8000717","Bad Kohlgrub Kurhaus",11.039181,47.670213
"8000715","Bad König",9.001539,49.738577
"8006643","Bad König Zell",8.994116,49.720326
"8010019","Bad Kösen",11.718274,51.130742
"8011074","Bad Köstritz",12.028452,50.93159
"8003393","Bad Kötzting",12.851892,49.17292
"8000021","Bad Kreuznach",7.866435,49.842399
"8000718","Bad Krozingen",7.697632,47.919721
"8007330","Bad Krozingen Ost",7.70979,47.91714
"8003486","Bad Laasphe",8.42072,50.929312
"8003493","Bad Laasphe-Niederlaasphe",8.442001,50.924324
"8010020","Bad Langensalza",10.640671,51.101701
"8011077","Bad Lausick",12.648695,51.143803
"8005324","Bad Lauterberg im Harz Barbis",10.414607,51.619024
"8011078","Bad Liebenwerda",13.40293,51.518401
"8000721","Bad Liebenzell",8.734039,48.772578
"8013452","Bad Lobenstein",11.642171,50.452122
"8003829","Bad Malente-Gremsmühlen",10.55151,54.167014
"8000724","Bad Mergentheim",9.771662,49.493647
"8000725","Bad Münder(Deister)",9.468062,52.178192
"8000726","Bad Münster a Stein",7.846989,49.813426
"8000727","Bad Münstereifel",6.764369,50.558914
"8000601","Bad Münstereifel-Arloff",6.786608,50.597676
"8003104","Bad Münstereifel-Iversheim",6.769162,50.583034
"8000728","Bad Nauheim",8.749334,50.367904
"8000022","Bad Nenndorf",9.378603,52.343735
"8000729","Bad Neuenahr",7.144304,50.547765
"8000730","Bad Neustadt(Saale)",10.226134,50.328127
"8000731","Bad Niedernau",8.896533,48.460766
"8000732","Bad Oeynhausen",8.796523,52.205398
"8000733","Bad Oeynhausen Süd",8.801723,52.197127
"8000023","Bad Oldesloe",10.382832,53.805283
"8000734","Bad Peterstal",8.201948,48.428895
"8000735","Bad Pyrmont",9.272719,51.974233
"8000736","Bad Rappenau",9.101529,49.237765
"8000777","Bad Rappenau Kurpark",9.113526,49.240371
"8000737","Bad Reichenhall",12.881825,47.731168
"8000738","Bad Reichenhall-Kirchberg",12.874001,47.718538
"8005112","Bad Rodach",10.778387,50.336986
"8005183","Bad Rotenfels Bf",8.3031,48.815822
"8005186","Bad Rotenfels Schloss",8.297131,48.819949
"8005187","Bad Rotenfels Weinbrennerstraße",8.312054,48.811515
"8011079","Bad Saarow",14.064929,52.293253
"8010028","Bad Saarow Klinikum",14.065964,52.284632
"8000739","Bad Sachsa",10.573211,51.581944
"8005255","Bad Säckingen",7.94863,47.555857
"8000740","Bad Salzdetfurth",10.005595,52.062635
"8000759","Bad Salzdetfurth Solebad",10.018916,52.06994
"8000741","Bad Salzhausen",8.980381,50.418878
"8000743","Bad Salzschlirf",9.494484,50.626935
"8000744","Bad Salzuflen",8.740428,52.081628
"8010021","Bad Salzungen",10.23106,50.815185
"8000745","Bad Sassendorf",8.162439,51.587168
"8005301","Bad Saulgau",9.501083,48.013593
"8010022","Bad Schandau",14.139322,50.918835
"8012873","Bad Schlema",12.680229,50.618902
"8003533","Bad Schönborn Süd",8.641924,49.200001
"8004032","Bad Schönborn-Kronau",8.646821,49.219345
"8000746","Bad Schussenried",9.668497,47.994033
"8000749","Bad Schwartau",10.702722,53.916276
"8000750","Bad Sebastiansweiler-Belsen",9.030023,48.395566
"8000751","Bad Segeberg",10.308163,53.933805
"8005583","Bad Sobernheim",7.649816,49.78285
"8000752","Bad Soden(Taunus)",8.504128,50.143406
"8005261","Bad Soden-Salmünster",9.372053,50.280742
"8000753","Bad Sooden-Allendorf",9.968696,51.267974
